网页转化,下载器转化,新装和卸载,会员支付,鱼干支付,合计付费
日期,渠道,计划,网页展示,网页点击,点击率,下载器展示,调起率,点击极速安装,安装率,安装成功,成功率,安装成功/网页展示,新装,卸载,卸载率,会员支付人数,会员支付金额,客单价,付费率,鱼干支付人数,鱼干支付金额,客单价,付费率,总客单价,ARPU值
2020-12-09,1001,35,339,175,51.62%,92,52.57%,0,0.00%,78,None,23.01%,75,19,25.33%,3,27.0,9.00,4.00%,3,30.0,10.00,4.00%,9.50,0.76
2020-12-09,1001,19,1218,569,46.72%,280,49.21%,236,84.29%,234,99.15%,19.21%,224,69,30.80%,8,173.0,21.62,3.57%,None,None,None,None,None,None
2020-12-09,1001,141,24,13,54.17%,2,15.38%,1,50.00%,1,100.00%,4.17%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,91,16,7,43.75%,5,71.43%,0,0.00%,4,None,25.00%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,76,118,49,41.53%,22,44.90%,0,0.00%,17,None,14.41%,15,2,13.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,46,20,8,40.00%,4,50.00%,0,0.00%,3,None,15.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,111,5,4,80.00%,1,25.00%,1,100.00%,1,100.00%,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,132,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,145,5,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,238,481,190,39.50%,125,65.79%,0,0.00%,119,None,24.74%,119,46,38.66%,6,243.0,40.50,5.04%,None,None,None,None,None,None
2020-12-09,1001,115,48,23,47.92%,16,69.57%,15,93.75%,14,93.33%,29.17%,13,3,23.08%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,192,116,68,58.62%,31,45.59%,28,90.32%,27,96.43%,23.28%,27,9,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,24,608,251,41.28%,140,55.78%,118,84.29%,115,97.46%,18.91%,111,24,21.62%,3,107.0,35.67,2.70%,1,19.0,19.00,0.90%,31.50,1.14
2020-12-09,1001,92,17,11,64.71%,8,72.73%,0,0.00%,7,None,41.18%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,70,39,10,25.64%,4,40.00%,0,0.00%,3,None,7.69%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,213,13,2,15.38%,1,50.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,219,14,2,14.29%,1,50.00%,1,100.00%,1,100.00%,7.14%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,84,72,40,55.56%,14,35.00%,0,0.00%,14,None,19.44%,14,6,42.86%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,67,19,9,47.37%,3,33.33%,0,0.00%,2,None,10.53%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,139,22,8,36.36%,5,62.50%,5,100.00%,5,100.00%,22.73%,5,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,128,277,109,39.35%,51,46.79%,32,62.75%,29,90.62%,10.47%,28,5,17.86%,1,9.0,9.00,3.57%,1,10.0,10.00,3.57%,9.50,0.68
2020-12-09,1001,121,22,6,27.27%,2,33.33%,1,50.00%,1,100.00%,4.55%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,52,47,15,31.91%,4,26.67%,0,0.00%,2,None,4.26%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,45,50,23,46.00%,8,34.78%,0,0.00%,5,None,10.00%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,209,105,15,14.29%,2,13.33%,2,100.00%,2,100.00%,1.90%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,202,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,53,26,15,57.69%,6,40.00%,0,0.00%,5,None,19.23%,4,2,50.00%,None,None,None,None,1,19.0,19.00,25.00%,None,None
2020-12-09,1001,39,1004,522,51.99%,207,39.66%,140,67.63%,139,99.29%,13.84%,128,20,15.62%,1,89.0,89.00,0.78%,1,19.0,19.00,0.78%,54.00,0.84
2020-12-09,1001,162,61,33,54.10%,11,33.33%,10,90.91%,10,100.00%,16.39%,10,1,10.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,48,5,3,60.00%,1,33.33%,0,0.00%,1,None,20.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,28,672,375,55.80%,198,52.80%,5,2.53%,156,"3,120.00%",23.21%,148,39,26.35%,3,27.0,9.00,2.03%,3,30.0,10.00,2.03%,9.50,0.39
2020-12-09,1001,144,11,5,45.45%,1,20.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,180,48,24,50.00%,8,33.33%,8,100.00%,7,87.50%,14.58%,7,2,28.57%,1,9.0,9.00,14.29%,1,10.0,10.00,14.29%,9.50,2.71
2020-12-09,1001,117,75,48,64.00%,24,50.00%,20,83.33%,19,95.00%,25.33%,19,7,36.84%,None,None,None,None,2,20.0,10.00,10.53%,None,None
2020-12-09,1001,50,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,60,5,6,120.00%,1,16.67%,0,0.00%,1,None,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,182,15,6,40.00%,5,83.33%,5,100.00%,4,80.00%,26.67%,5,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,146,15,7,46.67%,1,14.29%,1,100.00%,1,100.00%,6.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,133,17340,9815,56.60%,6726,68.53%,5975,88.83%,5828,97.54%,33.61%,5597,843,15.06%,96,1826.0,19.02,1.72%,62,737.0,11.89,1.11%,16.22,0.46
2020-12-09,1001,104,198,78,39.39%,35,44.87%,2,5.71%,25,"1,250.00%",12.63%,23,4,17.39%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,212,3,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,210,3,2,66.67%,1,50.00%,1,100.00%,1,100.00%,33.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,241,299,153,51.17%,70,45.75%,3,4.29%,63,"2,100.00%",21.07%,59,9,15.25%,2,18.0,9.00,3.39%,None,None,None,None,None,None
2020-12-09,1001,116,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,96,14,2,14.29%,1,50.00%,0,0.00%,1,None,7.14%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,99,44,26,59.09%,15,57.69%,1,6.67%,12,"1,200.00%",27.27%,12,4,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,78,34,12,35.29%,5,41.67%,1,20.00%,4,400.00%,11.76%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,154,22,6,27.27%,1,16.67%,1,100.00%,1,100.00%,4.55%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,80,58,23,39.66%,8,34.78%,0,0.00%,7,None,12.07%,6,1,16.67%,1,9.0,9.00,16.67%,None,None,None,None,None,None
2020-12-09,1001,75,27,11,40.74%,5,45.45%,0,0.00%,2,None,7.41%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,157,617,306,49.59%,238,77.78%,225,94.54%,216,96.00%,35.01%,213,69,32.39%,4,255.0,63.75,1.88%,4,58.0,14.50,1.88%,39.12,1.47
2020-12-09,1001,125,8,2,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,6,6915,3181,46.00%,1611,50.64%,1310,81.32%,1278,97.56%,18.48%,1224,244,19.93%,25,365.0,14.60,2.04%,20,246.0,12.30,1.63%,13.58,0.50
2020-12-09,1001,65,73,18,24.66%,12,66.67%,0,0.00%,11,None,15.07%,11,4,36.36%,None,None,None,None,1,10.0,10.00,9.09%,None,None
2020-12-09,1001,81,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,all,65282,36265,55.55%,23503,64.81%,18010,76.63%,20016,111.14%,30.66%,19201,3975,20.70%,452,12132.0,26.84,2.35%,309,3891.0,12.59,1.61%,21.06,0.83
2020-12-09,1001,55,48,20,41.67%,11,55.00%,0,0.00%,11,None,22.92%,11,6,54.55%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,195,9,9,100.00%,7,77.78%,6,85.71%,6,100.00%,66.67%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,33,613,236,38.50%,81,34.32%,4,4.94%,56,"1,400.00%",9.14%,56,8,14.29%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,244,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,38,72,31,43.06%,17,54.84%,0,0.00%,16,None,22.22%,16,4,25.00%,3,216.0,72.00,18.75%,None,None,None,None,None,None
2020-12-09,1001,136,30,15,50.00%,9,60.00%,8,88.89%,7,87.50%,23.33%,7,1,14.29%,1,9.0,9.00,14.29%,None,None,None,None,None,None
2020-12-09,1001,32,145,60,41.38%,24,40.00%,1,4.17%,15,"1,500.00%",10.34%,12,2,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,188,71,29,40.85%,15,51.72%,11,73.33%,9,81.82%,12.68%,9,2,22.22%,1,89.0,89.00,11.11%,None,None,None,None,None,None
2020-12-09,1001,160,144,71,49.31%,38,53.52%,32,84.21%,31,96.88%,21.53%,31,13,41.94%,None,None,None,None,1,10.0,10.00,3.23%,None,None
2020-12-09,1001,43,125,60,48.00%,20,33.33%,0,0.00%,17,None,13.60%,16,4,25.00%,1,198.0,198.00,6.25%,1,10.0,10.00,6.25%,104.00,13.00
2020-12-09,1001,49,4,1,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,134,4,2,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,150,147,19,12.93%,9,47.37%,7,77.78%,7,100.00%,4.76%,5,2,40.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,73,18,5,27.78%,3,60.00%,0,0.00%,3,None,16.67%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,82,13,7,53.85%,2,28.57%,0,0.00%,2,None,15.38%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,71,4,4,100.00%,1,25.00%,0,0.00%,0,None,0.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,217,202,54,26.73%,21,38.89%,19,90.48%,19,100.00%,9.41%,18,7,38.89%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,147,14,6,42.86%,3,50.00%,3,100.00%,3,100.00%,21.43%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,189,3,2,66.67%,1,50.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,152,257,51,19.84%,25,49.02%,21,84.00%,20,95.24%,7.78%,20,None,None,1,9.0,9.00,5.00%,None,None,None,None,None,None
2020-12-09,1001,21,408,177,43.38%,72,40.68%,1,1.39%,66,"6,600.00%",16.18%,65,4,6.15%,1,9.0,9.00,1.54%,None,None,None,None,None,None
2020-12-09,1001,29,15,9,60.00%,5,55.56%,0,0.00%,3,None,20.00%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,37,13,8,61.54%,5,62.50%,0,0.00%,5,None,38.46%,5,3,60.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,120,13,6,46.15%,3,50.00%,2,66.67%,1,50.00%,7.69%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,83,23,14,60.87%,6,42.86%,0,0.00%,6,None,26.09%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,193,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,131,745,318,42.68%,165,51.89%,140,84.85%,129,92.14%,17.32%,124,20,16.13%,2,18.0,9.00,1.61%,3,30.0,10.00,2.42%,9.60,0.39
2020-12-09,1001,87,8,6,75.00%,2,33.33%,0,0.00%,2,None,25.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,135,20,8,40.00%,1,12.50%,1,100.00%,0,0.00%,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,216,5,2,40.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,151,239,35,14.64%,7,20.00%,4,57.14%,3,75.00%,1.26%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,9,1607,697,43.37%,358,51.36%,9,2.51%,320,"3,555.56%",19.91%,305,48,15.74%,9,141.0,15.67,2.95%,4,40.0,10.00,1.31%,13.92,0.59
2020-12-09,1001,4,483,271,56.11%,156,57.56%,6,3.85%,137,"2,283.33%",28.36%,133,19,14.29%,5,205.0,41.00,3.76%,2,20.0,10.00,1.50%,32.14,1.69
2020-12-09,1001,12,933,428,45.87%,176,41.12%,132,75.00%,130,98.48%,13.93%,124,25,20.16%,5,45.0,9.00,4.03%,None,None,None,None,None,None
2020-12-09,1001,170,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,103,190,91,47.89%,35,38.46%,1,2.86%,32,"3,200.00%",16.84%,31,5,16.13%,None,None,None,None,1,19.0,19.00,3.23%,None,None
2020-12-09,1001,211,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,86,107,68,63.55%,31,45.59%,1,3.23%,27,"2,700.00%",25.23%,25,9,36.00%,3,87.0,29.00,12.00%,1,10.0,10.00,4.00%,24.25,3.88
2020-12-09,1001,155,4,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,11,632,262,41.46%,105,40.08%,3,2.86%,82,"2,733.33%",12.97%,72,12,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,143,1,1,100.00%,1,100.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,124,24,9,37.50%,4,44.44%,3,75.00%,3,100.00%,12.50%,3,1,33.33%,None,None,None,None,1,10.0,10.00,33.33%,None,None
2020-12-09,1001,153,11,5,45.45%,3,60.00%,1,33.33%,1,100.00%,9.09%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,61,134,55,41.04%,21,38.18%,1,4.76%,18,"1,800.00%",13.43%,16,2,12.50%,1,9.0,9.00,6.25%,None,None,None,None,None,None
2020-12-09,1001,221,1,0,0.00%,1,None,1,100.00%,1,100.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,18,390,259,66.41%,202,77.99%,4,1.98%,190,"4,750.00%",48.72%,177,38,21.47%,10,371.0,37.10,5.65%,7,127.0,18.14,3.95%,29.29,2.81
2020-12-09,1001,148,6,2,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,122,10,4,40.00%,3,75.00%,3,100.00%,3,100.00%,30.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,51,165,82,49.70%,38,46.34%,1,2.63%,36,"3,600.00%",21.82%,35,12,34.29%,1,148.0,148.00,2.86%,None,None,None,None,None,None
2020-12-09,1001,95,62,24,38.71%,11,45.83%,0,0.00%,9,None,14.52%,8,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,10,1422,627,44.09%,280,44.66%,188,67.14%,180,95.74%,12.66%,154,25,16.23%,1,9.0,9.00,0.65%,None,None,None,None,None,None
2020-12-09,1001,129,68,18,26.47%,8,44.44%,6,75.00%,6,100.00%,8.82%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,126,30,20,66.67%,9,45.00%,9,100.00%,7,77.78%,23.33%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,15,1731,1155,66.72%,994,86.06%,933,93.86%,915,98.07%,52.86%,870,157,18.05%,25,515.0,20.60,2.87%,7,88.0,12.57,0.80%,18.84,0.69
2020-12-09,1001,30,228,112,49.12%,52,46.43%,1,1.92%,39,"3,900.00%",17.11%,37,8,21.62%,None,None,None,None,None,None,None,None,None,None
2020-12-09,1001,16,2303,1146,49.76%,607,52.97%,541,89.13%,527,97.41%,22.88%,501,97,19.36%,23,1192.0,51.83,4.59%,7,79.0,11.29,1.40%,42.37,2.54
2020-12-09,1001,214,117,41,35.04%,12,29.27%,9,75.00%,8,88.89%,6.84%,8,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,40,32,12,37.50%,3,25.00%,0,0.00%,2,None,6.25%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,238,315,113,35.87%,73,64.60%,2,2.74%,69,"3,450.00%",21.90%,63,19,30.16%,1,9.0,9.00,1.59%,None,None,None,None,None,None
2020-12-08,1001,239,77,17,22.08%,12,70.59%,0,0.00%,11,None,14.29%,12,5,41.67%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,72,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,10,1305,558,42.76%,227,40.68%,157,69.16%,150,95.54%,11.49%,136,33,24.26%,1,50.0,50.00,0.74%,2,20.0,10.00,1.47%,23.33,0.51
2020-12-08,1001,193,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,51,190,94,49.47%,37,39.36%,4,10.81%,32,800.00%,16.84%,33,7,21.21%,None,None,None,None,1,10.0,10.00,3.03%,None,None
2020-12-08,1001,14,1066,297,27.86%,106,35.69%,3,2.83%,98,"3,266.67%",9.19%,91,16,17.58%,1,9.0,9.00,1.10%,None,None,None,None,None,None
2020-12-08,1001,93,32,17,53.12%,6,35.29%,0,0.00%,5,None,15.62%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,55,47,22,46.81%,7,31.82%,0,0.00%,5,None,10.64%,5,2,40.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,222,13,5,38.46%,4,80.00%,3,75.00%,3,100.00%,23.08%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,196,4,1,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,66,48,15,31.25%,6,40.00%,0,0.00%,6,None,12.50%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,85,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,121,20,7,35.00%,5,71.43%,4,80.00%,4,100.00%,20.00%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,114,4,1,25.00%,1,100.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,135,42,12,28.57%,3,25.00%,2,66.67%,2,100.00%,4.76%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,130,3,1,33.33%,1,100.00%,1,100.00%,1,100.00%,33.33%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,15,1708,1186,69.44%,1036,87.35%,979,94.50%,964,98.47%,56.44%,914,177,19.37%,18,682.0,37.89,1.97%,11,128.0,11.64,1.20%,27.93,0.89
2020-12-08,1001,150,150,15,10.00%,8,53.33%,4,50.00%,4,100.00%,2.67%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,157,614,295,48.05%,237,80.34%,222,93.67%,204,91.89%,33.22%,198,51,25.76%,8,232.0,29.00,4.04%,4,49.0,12.25,2.02%,23.42,1.42
2020-12-08,1001,153,2,1,50.00%,1,100.00%,1,100.00%,1,100.00%,50.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,54,61,31,50.82%,11,35.48%,1,9.09%,8,800.00%,13.11%,8,1,12.50%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,132,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,88,2,1,50.00%,1,100.00%,0,0.00%,1,None,50.00%,1,None,None,None,None,None,None,1,20.0,20.00,100.00%,None,None
2020-12-08,1001,103,115,58,50.43%,26,44.83%,2,7.69%,19,950.00%,16.52%,18,4,22.22%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,92,16,11,68.75%,8,72.73%,1,12.50%,8,800.00%,50.00%,7,1,14.29%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,73,23,5,21.74%,1,20.00%,0,0.00%,1,None,4.35%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,6,3620,1671,46.16%,988,59.13%,777,78.64%,788,101.42%,21.77%,734,155,21.12%,20,426.0,21.30,2.72%,16,178.0,11.12,2.18%,16.78,0.82
2020-12-08,1001,163,402,217,53.98%,98,45.16%,85,86.73%,82,96.47%,20.40%,79,24,30.38%,None,None,None,None,2,20.0,10.00,2.53%,None,None
2020-12-08,1001,220,28,4,14.29%,1,25.00%,1,100.00%,1,100.00%,3.57%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,182,12,2,16.67%,1,50.00%,1,100.00%,1,100.00%,8.33%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,147,9,6,66.67%,2,33.33%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,35,361,187,51.80%,93,49.73%,1,1.08%,86,"8,600.00%",23.82%,83,25,30.12%,3,87.0,29.00,3.61%,5,50.0,10.00,6.02%,17.12,1.65
2020-12-08,1001,58,21,7,33.33%,4,57.14%,0,0.00%,4,None,19.05%,4,1,25.00%,1,9.0,9.00,25.00%,None,None,None,None,None,None
2020-12-08,1001,77,31,16,51.61%,6,37.50%,0,0.00%,5,None,16.13%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,65,75,29,38.67%,15,51.72%,0,0.00%,11,None,14.67%,12,2,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,69,54,18,33.33%,4,22.22%,0,0.00%,2,None,3.70%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,244,1,0,0.00%,4,None,2,50.00%,3,150.00%,300.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,26,461,236,51.19%,118,50.00%,0,0.00%,94,None,20.39%,92,15,16.30%,2,18.0,9.00,2.17%,2,20.0,10.00,2.17%,9.50,0.41
2020-12-08,1001,42,939,487,51.86%,301,61.81%,273,90.70%,267,97.80%,28.43%,254,91,35.83%,12,391.0,32.58,4.72%,1,19.0,19.00,0.39%,31.54,1.61
2020-12-08,1001,50,2,2,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,83,24,13,54.17%,4,30.77%,0,0.00%,4,None,16.67%,4,2,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,167,14,2,14.29%,2,100.00%,1,50.00%,1,100.00%,7.14%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,94,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,43,120,59,49.17%,20,33.90%,1,5.00%,16,"1,600.00%",13.33%,16,1,6.25%,1,9.0,9.00,6.25%,None,None,None,None,None,None
2020-12-08,1001,25,62,25,40.32%,11,44.00%,0,0.00%,8,None,12.90%,8,1,12.50%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,45,47,12,25.53%,4,33.33%,0,0.00%,4,None,8.51%,4,2,50.00%,None,None,None,None,1,10.0,10.00,25.00%,None,None
2020-12-08,1001,245,3,0,0.00%,4,None,1,25.00%,3,300.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,87,3,2,66.67%,1,50.00%,0,0.00%,1,None,33.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,99,42,20,47.62%,15,75.00%,1,6.67%,9,900.00%,21.43%,7,1,14.29%,None,None,None,None,None,None,None,None,None,None
2020-12-08,1001,31,194,71,36.60%,29,40.85%,1,3.45%,27,"2,700.00%",13.92%,27,4,14.81%,1,89.0,89.00,3.70%,2,20.0,10.00,7.41%,36.33,4.04
2020-12-08,1001,11,601,261,43.43%,120,45.98%,4,3.33%,85,"2,125.00%",14.14%,81,10,12.35%,None,None,None,None,1,19.0,19.00,1.23%,None,None
2020-12-08,1001,115,48,24,50.00%,11,45.83%,10,90.91%,9,90.00%,18.75%,9,3,33.33%,None,None,None,None,1,10.0,10.00,11.11%,None,None
2020-12-08,1001,203,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
